OBJECTID,DamID,Fault length (km),DIST DAM TO FAULT [m],EQ PREF MCE MW,FW or HW,ASSCM Classification,GMM code (1=craton; 2=ext),A12_med,AB06_med,D15_med,ESHM_med,NGAE_med,S09yc_med,S09nc_med,A12_std,AB06_std,D15_std,ESHM_std,NGAE_std,S09yc_std,S09nc_std,A12_wt,AB06_wt,D15_wt,ESHM_wt,NGAE_wt,S09yc_wt,S09nc_wt
3585,494,22,90059.6,6.8,HW,,1,-3.075608792843772,-3.3747886759388823,-3.3623268728642075,-2.6091883320649494,-2.4366651587880237,-2.5699474120713472,-3.0127028144228474,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3586,494,41,99952.7,7.1,HW,,1,-2.8016337115748207,-3.128268738247213,-3.2386128245333263,-2.474204372661571,-2.230168741714281,-2.36748163210377,-2.8637348097108375,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3638,501,38,1387.7,7.1,HW,,1,1.1183647914876305,1.1660327324993067,-1.0537404033802753,0.4715778477505218,0.6033726422386265,0.9307823292775586,-0.3689855596059919,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3639,501,19,41332.8,6.7,HW,,1,-2.2437979050719643,-2.62888481274665,-2.6687979943787057,-1.8036139081512745,-1.6530205129700262,-1.6218605762895968,-2.2686198412100165,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3640,501,31,41870.1,7.0,HW,,1,-2.006296201069197,-2.4016351380062786,-2.470711399162342,-1.6151667588297427,-1.3932206644616878,-1.33285694945566,-2.033550387763264,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3641,501,14.25,54623.4,6.6,HW,,1,-2.74514055413404,-3.1464090631923156,-3.0091885197906594,-2.185272037969167,-2.113279142956874,-2.081905820493389,-2.6410885917015867,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3665,503,19,36927.5,6.7,HW,,1,-2.081495133715796,-2.4582359153698006,-2.5684526143224216,-1.6816815363903679,-1.4778351758666708,-1.4796085415269604,-2.1587171378431944,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3666,503,14.2,42937.8,6.6,HW,,1,-2.392910504546566,-2.775097929995433,-2.779833948131185,-1.9132272439665063,-1.7905612444250185,-1.7649864394282786,-2.393457310682368,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3667,503,38,81304.6,7.1,HW,,1,-2.755944743246565,-3.1012000953566066,-3.020625303282234,-2.242936243403742,-2.034910756938923,-2.070041900105443,-2.6201578812156145,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3668,503,37,87445.9,7.1,FW,,1,-2.7720563921757533,-3.11011449717685,-3.095709514699992,-2.3235070126302713,-2.100050871764866,-2.172424657039336,-2.7033383704157528,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3685,508,38,5698.5,7.1,HW,,1,0.5109020746330072,0.13755857421009807,-1.2146968569200243,0.1156199884581566,0.36217829236303783,0.6113433517599318,-0.6003858631811483,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3686,508,19,34276.6,6.7,HW,,1,-1.9744427991231757,-2.345817268200677,-2.5035765929512928,-1.6019069084163085,-1.3717244171098866,-1.3874250910229016,-2.0879419559731507,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3687,508,31,49815.6,7.0,HW,,1,-2.247830072817239,-2.6587728421190975,-2.6233775602728495,-1.7950982041186168,-1.6308271837305452,-1.551308269633274,-2.203507425222713,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3688,508,14.25,55444.9,6.6,HW,,1,-2.767016816946321,-3.169576096200728,-3.0238633909971333,-2.2023939772179375,-2.1300300938752956,-2.1015476401216193,-2.656440238745026,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3693,511,53,10931.1,7.2,HW,,1,-0.1215667938921425,-0.3474982355864945,-1.4285049977530777,-0.2806850339628165,0.0998631241390997,0.2656896197590788,-0.8578196613061739,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3694,511,14,11907.9,6.6,HW,,1,-0.5727592619034354,-0.8420138818264806,-1.7798959423675988,-0.5960143586896951,-0.23121069280305936,-0.31347574945866863,-1.299211373273391,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3695,511,17,13513.8,6.7,HW,,1,-0.6713617923962877,-0.9591552303691481,-1.7981746042154714,-0.6687880774116579,-0.28904646833432035,-0.3580341808135526,-1.3169050650268033,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3696,511,43,18322.2,7.1,HW,,1,-0.8164420759025481,-1.134784930470267,-1.779065950669792,-0.7589701104205199,-0.3445103059282257,-0.30489433555262235,-1.2646863898016516,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3697,511,38,21146.1,7.1,HW,,1,-1.0052966041387748,-1.3393979908813598,-1.87753013209301,-0.8895148561995148,-0.49392852059421993,-0.45184869680332373,-1.3730265531432768,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3698,511,54,21678.9,7.3,HW,,1,-0.921345377263575,-1.2496710909996924,-1.7962304005624512,-0.8056589082641128,-0.40418413691537974,-0.2672410438407552,-1.258922845850905,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3699,511,93,21714.4,7.5,HW,,1,-0.8230488677258095,-1.1380197953875912,-1.7108330344634184,-0.7002122023878448,-0.2909819599258374,-0.042190283759142466,-1.1345032094770815,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3700,511,54,22133.2,7.3,HW,,1,-0.9481246180650355,-1.2787340471138176,-1.81041152096704,-0.8239965214959741,-0.4243836927857381,-0.28844007078773604,-1.2745449978185457,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3701,511,15,25049.5,6.6,HW,,1,-1.6107546564665076,-1.9558194135544544,-2.3115874252821884,-1.3297768302232669,-1.0608154360397735,-1.1002839693916027,-1.884383551462025,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3702,511,42,26385.7,7.1,HW,,1,-1.3013223518777912,-1.656662346245052,-2.038657607713397,-1.0966934527237757,-0.744447751164333,-0.6891293699129626,-1.5494847376433931,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3703,511,54,27600.5,7.3,HW,,1,-1.2357868068425062,-1.5890053130375434,-1.9669332355879305,-1.0225311650062519,-0.6626982453094884,-0.520603060531123,-1.4467533518865991,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3704,511,10,33783.5,6.4,HW,,1,-2.2355441378437266,-2.5870845441754766,-2.7191284606941517,-1.7750392135011304,-1.619145575080182,-1.6287418989698734,-2.3306760701146345,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7361330183314546,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3705,511,47,38149.0,7.2,HW,,1,-1.7307390064613093,-2.1171007949107037,-2.270082261737785,-1.3893068037768133,-1.1118781918652272,-0.9986954419502913,-1.7932490671541643,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3706,511,33,38710.7,7.0,HW,,1,-1.8975126909136535,-2.2861516680649245,-2.4039061356359257,-1.5351132449576228,-1.288394886258156,-1.2370223876667312,-1.9597173032716402,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3707,511,79,39914.0,7.4,HW,,1,-1.660250033179996,-2.044779990200588,-2.196473916147979,-1.3003949601541762,-1.0262463644747473,-0.813963375956751,-1.6877502342658754,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3708,511,55,46812.6,7.3,HW,,1,-1.9366575949332738,-2.340451243866856,-2.381078196763408,-1.5204811886754042,-1.2852376349252506,-1.1251202906271955,-1.9064956759652514,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3709,511,24,56588.4,6.8,HW,,1,-2.602858047934149,-3.0193326683398305,-2.885699295480171,-2.0777083897078024,-1.9570240079184165,-1.92697366560273,-2.497892034984827,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3710,511,172,57694.2,7.8,HW,,1,-1.9067353871689559,-2.307450714807191,-2.2959264912874247,-1.3541715808438013,-1.1150939768341293,-0.7010759102082024,-1.7331374336960024,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3711,511,24,59214.7,6.8,HW,,1,-2.6677553618100824,-3.0885986561420777,-2.9294866609684167,-2.1280806043317604,-2.0122940892957755,-1.9859600712507626,-2.544086752070843,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3712,511,57,87728.4,7.3,HW,,1,-2.5964744154906967,-2.950871201546341,-2.9582647747160036,-2.15971901905893,-1.9122570385871638,-1.920979548211399,-2.5342991145064926,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3713,511,30,95838.5,7.0,HW,,1,-2.886909894065735,-3.206403497080663,-3.269368192233863,-2.512044567743377,-2.2834156356022306,-2.428589963754453,-2.9027542406419156,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3714,511,111,97986.3,7.6,HW,,1,-2.389918835182848,-2.747681240872875,-2.87960109458174,-2.020959494091029,-1.7398019813080423,-1.658608041867471,-2.413890415504731,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3725,515,31,15760.9,7.0,HW,,1,-0.6796066983401029,-0.982690610496104,-1.731019576088543,-0.6722825634855888,-0.25841303677921723,-0.2512515738391974,-1.2215331877924505,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3726,515,38,33927.6,7.1,HW,,1,-1.6419383660796525,-2.0192899748312563,-2.233894532852832,-1.3391984353331765,-1.031260044951631,-0.9731549174482815,-1.7635562087326928,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3727,515,19,95983.2,6.7,HW,,1,-3.197105894705313,-3.4760538901167726,-3.519005897517111,-2.770786606033505,-2.6042674630931857,-2.7773676905385387,-3.188106772225878,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3728,515,14.25,97637.1,6.6,HW,,1,-3.3127749031202147,-3.573974786232793,-3.627690636906878,-2.877715943491752,-2.7287942951206468,-2.9115421193579936,-3.308573079045753,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3868,531,38,18084.4,7.1,HW,,1,-0.799368649005963,-1.1161655236210033,-1.7703397448229503,-0.747230089204617,-0.33136866848509966,-0.2917787968804111,-1.2550490708913316,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3869,531,31,19045.3,7.0,HW,,1,-0.9293526365956903,-1.2550168979410077,-1.8574933254180226,-0.8446344247260595,-0.4382985921208768,-0.441384729240081,-1.3613675544086719,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3870,531,19,76380.0,6.7,HW,,1,-3.1326494430101874,-3.447598872162496,-3.2679211817717406,-2.497181711181815,-2.378715983747565,-2.4391003225643257,-2.911911049503281,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3871,531,14.25,85269.3,6.6,HW,,1,-3.2836600628052643,-3.556022310562755,-3.4736494573870504,-2.710830297761601,-2.591556425895783,-2.704438570768076,-3.1382113718757085,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3872,532,38,19495.8,7.1,HW,,1,-0.8979144833160164,-1.2233369364064635,-1.821112799569923,-0.8151336705059172,-0.4120240948980766,-0.3678694723538356,-1.3110319654768041,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3873,532,31,21447.6,7.0,HW,,1,-1.0886162481724642,-1.4264170116760617,-1.9414615759748877,-0.9557579633028521,-0.5648190475603955,-0.5658249206014321,-1.4534507626719066,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3874,532,19,76160.1,6.7,HW,,1,-3.1284650501306093,-3.4472796763960836,-3.264866582627511,-2.493791597668149,-2.375785204091134,-2.434990680720944,-2.9085976907049984,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3875,532,14.25,86655.1,6.6,HW,,1,-3.287125516455662,-3.558033868057502,-3.4916289682227593,-2.730498478266166,-2.607737159967635,-2.7285914771647426,-3.157949719276526,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3876,533,38,18090.4,7.1,HW,,1,-0.7998018748648019,-1.11663826313199,-1.7705607958746947,-0.7475278562831035,-0.3316981339341806,-0.2921112429621868,-1.2552932907829653,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3877,533,31,19054.0,7.0,HW,,1,-0.9299616136999335,-1.2556750737276376,-1.8578096546853229,-0.845057552540333,-0.43882077175765827,-0.4418558822479648,-1.361715316693346,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3878,533,19,76380.5,6.7,HW,,1,-3.1326589436605676,-3.447599597937318,-3.267928120199359,-2.497189410030107,-2.378722657436477,-2.4391096576262083,-2.911918576952942,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3879,533,14.25,85275.5,6.6,HW,,1,-3.283675692153103,-3.556031310170539,-3.473730338818131,-2.710918888154212,-2.591628237740394,-2.7045472120792087,-3.1383000796295417,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3905,535,19,19553.1,6.7,HW,,1,-1.1775947938185072,-1.5063363327433126,-2.0524591140121204,-1.0228565695787473,-0.6734331646919401,-0.7378787930250291,-1.5978765783185267,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3906,535,15.58,44307.0,6.6,HW,,1,-2.4387776692508827,-2.823294789264951,-2.8089967956763875,-1.9482869322377316,-1.8317474347553386,-1.8060775040505344,-2.425498695339884,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3907,535,38,63674.0,7.1,HW,,1,-2.505510678513884,-2.943110834511351,-2.781044437046442,-1.9793473849394176,-1.7961723245324348,-1.7437334579741033,-2.359681684748891,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3908,535,37,95751.7,7.1,HW,,1,-2.792133096667871,-3.122170778198552,-3.191958894565409,-2.425384999847545,-2.185962407062421,-2.3037708696516823,-2.8110686292998914,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
4015,544,20,7130.5,6.8,HW,,1,0.17216947768230018,-0.17883749369734206,-1.4196271585194813,-0.11335601933423081,0.18484353515198482,0.242535791382546,-0.8680867357187383,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
4016,544,48,15660.2,7.2,HW,,1,-0.5590844954885519,-0.8519972267506196,-1.6304702573318974,-0.5730771331701064,-0.15944985599700573,-0.052104875052881194,-1.0881580106251185,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
4017,544,9,27045.0,6.3,HW,,1,-2.0031639735520574,-2.3334344795840347,-2.6020202181580507,-1.5848587784267882,-1.414616391775033,-1.466851157681293,-2.2049367626654766,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7444156272167077,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
4018,544,161.319975,29410.3,7.8,HW,,1,-1.070631848304955,-1.3929331291166964,-1.7991027906855939,-0.7813327313806587,-0.4275793376266174,0.031104947984830766,-1.178072312620436,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
4019,544,6,32232.3,6.1,HW,,1,-2.4823768909500212,-2.8009784220951235,-2.9307106107703413,-1.9395217848306412,-1.8471655116239176,-1.9103818121495033,-2.5556865593396556,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7614413049240529,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
4020,544,58,45929.3,7.3,HW,,1,-1.9111986723534862,-2.313080340628873,-2.3651483457349665,-1.5019659516500103,-1.260466185613039,-1.102025927082492,-1.8885918777151227,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
4021,544,18,48544.8,6.7,HW,,1,-2.4759913920316095,-2.873756106034141,-2.8167377580834003,-1.9802810565580213,-1.8755891639870235,-1.831034428631321,-2.431828378740591,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
4022,544,11,56007.9,6.4,HW,,1,-2.9922122005877774,-3.378332444277294,-3.204247457255751,-2.361699965876518,-2.3462138074674566,-2.300102361872213,-2.854037317124854,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7361330183314546,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
4023,544,8,62626.7,6.3,HW,,1,-3.2734383838773953,-3.6580944400643642,-3.4111689504446026,-2.5721697736264693,-2.586770638866193,-2.582179271641938,-3.0728605318472053,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7444156272167077,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
4024,544,10,64982.6,6.4,HW,,1,-3.2155015004418575,-3.614507928667122,-3.3584584415126466,-2.540641677036489,-2.518769917913522,-2.505365897002696,-3.0162550772707566,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7361330183314546,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
