OBJECTID,DamID,Fault length (km),DIST DAM TO FAULT [m],EQ PREF MCE MW,FW or HW,ASSCM Classification,GMM code (1=craton; 2=ext),A12_med,AB06_med,D15_med,S09nc_med,NGAE_med,A12_std,AB06_std,D15_std,S09nc_std,NGAE_std,A12_wt,AB06_wt,D15_wt,S09nc_wt,NGAE_wt
3632,500,44,92251.0,7.2,HW,,2,-2.919889964753977,-3.291759407341096,-3.0695943861277537,-2.6996635607314032,-2.5840129221108783,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3633,500,54,95513.7,7.3,HW,,2,-2.815912472205775,-3.206898036268899,-3.0274687414885144,-2.6065244202766107,-2.493256848474725,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3634,500,23,97801.8,6.8,HW,,2,-3.3886329819020675,-3.71909166742481,-3.472825246615158,-3.316487479024524,-3.087928660102717,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3635,500,15,99327.4,6.6,HW,,2,-3.675782243032159,-3.9715272233322985,-3.7000249965266763,-3.6540538899276074,-3.3568950836769873,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3636,500,21,99678.6,6.8,HW,,2,-3.3847766331373395,-3.721203148270667,-3.4906534388438937,-3.3344883152996463,-3.0982464821372258,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3637,500,42,103339.2,7.1,HW,,2,-3.007589007234005,-3.3994620765493586,-3.249876533837681,-2.934555504046758,-2.7476472322197427,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3642,502,50,45519.2,7.2,HW,,2,-2.353769929875971,-2.8018340291437505,-2.518955478758062,-2.141741734018288,-2.0975247891308895,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3643,502,25,47905.9,6.9,HW,,2,-2.7193529287076994,-3.1462054154007384,-2.7852472354299547,-2.59376174426183,-2.475445776885413,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3644,502,23,49157.0,6.8,HW,,2,-2.8691431444968347,-3.2852399701119763,-2.8937126258459163,-2.7682644720348644,-2.6340370761223664,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3645,502,38,65704.5,7.1,HW,,2,-2.8527506647706655,-3.29187349245007,-2.8649815180818985,-2.556178531128204,-2.509989522713977,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3646,502,62,68230.7,7.3,HW,,2,-2.7013263225641575,-3.150547556791682,-2.7516519621235482,-2.3342050215418215,-2.3269703026168878,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3647,502,66,69305.5,7.4,HW,,2,-2.6338449329806024,-3.0857244307315477,-2.701068129610432,-2.230757664368179,-2.2329259020846313,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3648,502,26,69998.9,6.9,HW,,2,-3.1504266549143742,-3.5724798549677104,-3.083646574524091,-2.8808729593946514,-2.787781366344382,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3649,502,14,74811.8,6.6,HW,,2,-3.6335798094901572,-3.9439461172876022,-3.4393227119730136,-3.401380266316473,-3.2070687716621866,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3650,502,44,76972.4,7.2,HW,,2,-2.9255318843893896,-3.2745703241934474,-2.9169913233997065,-2.5483542642540327,-2.49554299297305,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3651,502,55,77078.6,7.3,HW,,2,-2.832667341886636,-3.186157754650477,-2.848080104696085,-2.4269370236753702,-2.3902997420214063,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3652,502,8,80344.2,6.3,HW,,2,-4.204520292980232,-4.3764684717669935,-3.8598780081991975,-3.937500295829098,-3.6892453112864163,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3653,502,56,84737.9,7.3,HW,,2,-2.83412944229943,-3.19477479708583,-2.925687036572893,-2.503496348757826,-2.4359350347110897,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3654,502,2,85773.0,5.6,HW,,2,-5.689374515542042,-5.611628937433019,-4.972367281325,-5.093709620548896,-4.955541621579491,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3655,502,19,86593.2,6.7,HW,,2,-3.5555740320315943,-3.82849314596808,-3.463106145000206,-3.3629388569721868,-3.1555349940865893,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3656,502,12,88873.9,6.5,HW,,2,-3.859738962059377,-4.095170056803444,-3.7090541246104105,-3.7209038617320456,-3.42881742062301,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3657,502,11,89494.9,6.4,HW,,2,-4.025761842797928,-4.2379680972750124,-3.8358956141019087,-3.904836351661552,-3.5891560625151526,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3658,502,78,91279.3,7.4,HW,,2,-2.7326044374977223,-3.120298022198768,-2.922456296051788,-2.449627384594269,-2.365222258734234,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3659,502,37,91359.5,7.1,HW,,2,-3.0288385813449,-3.3859843980065674,-3.139247072569546,-2.8216307149749373,-2.686489664577269,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3660,502,25,93025.7,6.9,HW,,2,-3.265851863694314,-3.5984026302680423,-3.329944788104816,-3.119165973680332,-2.932142140769474,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3661,502,34,97882.4,7.0,HW,,2,-3.132202444484391,-3.4952468255084037,-3.2855036005349922,-3.0215375898869636,-2.827920343821605,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3662,502,19,97911.5,6.7,HW,,2,-3.529406076052535,-3.841226721020116,-3.577019337975768,-3.475527527363823,-3.2187547688158733,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3663,502,28,99901.6,6.9,HW,,2,-3.2521075930905146,-3.6061383139573144,-3.395441170492197,-3.1852332320252934,-2.9691580106266846,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3664,502,23,101213.8,6.8,HW,,2,-3.381675794686621,-3.7229303144016126,-3.505076625117019,-3.3491117311106198,-3.1058772906067205,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3669,504,20,42127.1,6.8,HW,,2,-2.692249909087009,-3.111804970213011,-2.777745683124235,-2.6008188974660515,-2.4512027459049155,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3670,504,37,69954.7,7.1,HW,,2,-2.9222012217654685,-3.3612360958965017,-2.9149765130136904,-2.6030414843533216,-2.554288968537574,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3671,504,2,79247.9,5.6,HW,,2,-5.613168765726434,-5.604287918854961,-4.891465009228256,-5.0192389128152515,-4.910321943023636,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3672,505,28,54394.7,6.9,HW,,2,-2.863350952630812,-3.2879622479631267,-2.881909401789289,-2.697326024970477,-2.596622802923433,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3673,505,70,55393.1,7.4,HW,,2,-2.396830674784372,-2.848674055800807,-2.5346279116221853,-2.0755267816509466,-2.0802595613008585,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3674,506,40,47962.3,7.1,HW,,2,-2.5053965906715105,-2.9476173379220847,-2.6267011755002616,-2.3231709979804114,-2.255074198727652,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3675,507,11,15206.2,6.4,HW,,2,-2.053109914145565,-2.4308251537572527,-2.47690452197377,-2.2637629371195302,-1.8177351460763402,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3676,507,56,24598.5,7.3,HW,,2,-1.6256291358899992,-2.0790466557974625,-2.0581748414675745,-1.4257197358842577,-1.4004562273611487,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3677,507,13,39219.1,6.5,HW,,2,-3.0114339046041723,-3.3934676576678293,-3.021307209928279,-2.999768125925194,-2.729622305967317,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3678,507,31,43114.1,7.0,HW,,2,-2.4902184787724395,-2.927466731755855,-2.6257672144568955,-2.3416800602352454,-2.2328373984819687,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3679,507,55,65751.4,7.3,HW,,2,-2.661511014843622,-3.1106646414311174,-2.7230935363908735,-2.3072454448263553,-2.3025408199739736,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3680,507,42,71187.7,7.1,HW,,2,-2.9415730766783,-3.363290254077298,-2.92907997635271,-2.61638292177901,-2.562576395643254,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3681,507,54,79639.3,7.3,HW,,2,-2.8435730138361532,-3.1890386524563086,-2.874574837186421,-2.4528800553165997,-2.4072921590640743,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3682,507,26,91821.6,6.9,HW,,2,-3.2683629257075415,-3.597047965899704,-3.318154418930222,-3.1073937751451743,-2.9257986303146293,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3683,507,123,93739.0,7.7,HW,,2,-2.510543904211726,-2.917732400354645,-2.7826088481473374,-2.1616017985632245,-2.0965581033746705,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3684,507,8,98913.3,6.3,HW,,2,-4.176611647778584,-4.397359509157658,-4.060377298655506,-4.130756333833046,-3.7988151801916907,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3689,509,70,3234.4,7.4,HW,,2,-0.24292806356800797,-0.50650381962039,-1.2734005692022174,-0.15160191698325828,-0.3943279280701213,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3690,509,28,26513.3,6.9,HW,,2,-2.0587934728902337,-2.4959493321902073,-2.3712471811392097,-1.9936180524742861,-1.8266590377841498,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3691,510,70,3230.9,7.4,HW,,2,-0.2427103369214568,-0.5059320041667885,-1.2732808126514439,-0.15138803962116396,-0.39416995585747405,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3692,510,28,26531.8,6.9,HW,,2,-2.0595571632618057,-2.496708456124445,-2.3717026542191544,-1.9942759973068764,-1.827335561918624,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3715,512,44,30058.6,7.2,HW,,2,-1.9101714308537479,-2.3627154199243456,-2.24027242701762,-1.726100374010374,-1.677622598209052,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3716,512,60,57038.0,7.3,HW,,2,-2.508876368829983,-2.9583913672370965,-2.616241220176032,-2.20838087999592,-2.2048200014329837,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3717,512,143,74072.1,7.7,HW,,2,-2.4985424238119274,-2.895606290674669,-2.598543039407345,-1.9745638828814511,-1.9901733697388657,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3718,513,20,72164.2,6.8,HW,,2,-3.311991225403763,-3.6902482630483515,-3.202528975682255,-3.0536830247925684,-2.9309333825404478,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3719,514,37,13093.1,7.1,HW,,2,-1.1589840319053508,-1.5706927112022708,-1.8230705440482193,-1.1340289090695312,-1.0328539545479007,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3720,514,9,22769.1,6.3,HW,,2,-2.663108146610287,-3.0280460422779387,-2.8474749200499403,-2.744456386236428,-2.3667658393528863,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3721,514,27,57152.1,6.9,HW,,2,-2.9195270912985456,-3.3434056557025116,-2.920387724307519,-2.7315569959971655,-2.6383029316699114,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3722,514,44,77932.6,7.2,HW,,2,-2.939097464718403,-3.275650590555442,-2.9271477122713057,-2.5582214729120434,-2.502013397675489,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3723,514,20,85326.5,6.8,HW,,2,-3.4163175621349597,-3.7050564175333367,-3.3482061880954244,-3.192972973997763,-3.018384139922969,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3724,514,2,87308.9,5.6,HW,,2,-5.683614181397545,-5.613356891094118,-4.9907618286822295,-5.110829381976293,-4.966116844133366,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3729,516,44,3636.5,7.2,HW,,2,-0.3338391987053587,-0.6211694500651688,-1.3676518043499268,-0.38003387657761556,-0.4989448644900425,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3730,516,52,3933.1,7.2,HW,,2,-0.3562842665752224,-0.6674962372856323,-1.3791120201617948,-0.3998059156489847,-0.5140605591010855,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3731,516,19,15928.5,6.7,HW,,2,-1.7283460082693252,-2.1403464489143365,-2.220163075380267,-1.8270353976059301,-1.532768400768825,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3732,516,22,18346.9,6.8,HW,,2,-1.7676576088163167,-2.193506511175304,-2.2202321866563937,-1.8013426355734719,-1.5586724092925892,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3733,516,114,20278.6,7.6,HW,,2,-1.2675226060455844,-1.7075618443160057,-1.8172008261441746,-0.957853303637234,-1.0239783369199285,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3734,516,82,20557.8,7.5,HW,,2,-1.3271519457190735,-1.772194888060973,-1.8614584541441173,-1.0621572453778196,-1.0897149525222931,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3735,516,35,22083.8,7.0,HW,,2,-1.7621646053356075,-2.205097099906297,-2.1804970113101554,-1.6911803952020568,-1.5317373474418163,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3736,516,40,22634.3,7.1,HW,,2,-1.6976551317597228,-2.1454046475445954,-2.127353504209805,-1.586014471004482,-1.4770298134050184,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3737,516,88,28121.8,7.5,HW,,2,-1.6321891730355829,-2.0858634384162977,-2.0406874039028002,-1.3376997768366918,-1.3517892565210503,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3738,516,21,28855.6,6.8,HW,,2,-2.2634465150097958,-2.691031031384472,-2.5101443793862113,-2.2167209155176817,-2.0283377365453314,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3739,516,15,34235.1,6.6,HW,,2,-2.7103666635372337,-3.111012417003194,-2.8163503776990337,-2.693415596673033,-2.43343983097137,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3740,516,22,35260.3,6.8,HW,,2,-2.4895484530625134,-2.913235111840594,-2.649059540959208,-2.4157984343483876,-2.2345869275026145,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3741,516,60,49736.3,7.3,HW,,2,-2.36233916422602,-2.8128980940718353,-2.517196834898369,-2.1171257793674134,-2.1022929603267757,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3742,516,18,50525.2,6.7,HW,,2,-3.030120313928588,-3.4336454374745777,-3.010265614823316,-2.947292035441622,-2.7907250799128103,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3743,516,11,55917.8,6.4,HW,,2,-3.59196735015249,-3.946631869277757,-3.416868697815417,-3.519633283407461,-3.276262209124824,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3744,516,24,62833.0,6.8,HW,,2,-3.1519275352650533,-3.563897876226471,-3.08747504112645,-2.9474786672567244,-2.839123606733215,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3745,516,66,69344.9,7.4,HW,,2,-2.6344475703085637,-3.086330318780878,-2.701504658939823,-2.2311751709869427,-2.2333133958967633,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3746,516,31,70804.8,7.0,HW,,2,-3.0453527190474903,-3.4647833591018764,-3.0059000087628007,-2.7476373155184266,-2.665155892217843,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3747,516,123,70820.4,7.7,HW,,2,-2.453056994467497,-2.8919479881030186,-2.5651452566263404,-1.9417612693244617,-1.970762662255069,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3748,516,30,79506.3,7.0,HW,,2,-3.1701705527418342,-3.4745729214314918,-3.1026039121755713,-2.8399902791770004,-2.7253227644958327,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3749,516,45,84750.4,7.2,HW,,2,-2.933655132031213,-3.2833209092419735,-2.9969522205771706,-2.626820824221659,-2.542596886789709,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3750,516,55,90866.4,7.3,HW,,2,-2.8235031188120403,-3.201669623579773,-2.984527428288124,-2.5626946453712343,-2.4701428895352144,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3751,516,162,94291.0,7.8,HW,,2,-2.4543689470306305,-2.8633009622672803,-2.7453437939347776,-2.076368905218424,-2.0124834200133948,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3752,517,44,2830.8,7.2,HW,,2,-0.27792698289216755,-0.4733418039561701,-1.3390621543950991,-0.3300817246204494,-0.4590010470485021,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3753,517,22,9090.1,6.8,HW,,2,-1.0898248427701132,-1.4643720542498915,-1.85550193244435,-1.2678470627280674,-1.039560379299615,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3754,517,52,9218.1,7.2,HW,,2,-0.7995539673848591,-1.1730733743705801,-1.6101281498143718,-0.7763862994472938,-0.7799702093443466,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3755,517,19,15062.0,6.7,HW,,2,-1.6698381334016,-2.0785904538759445,-2.1879618606112663,-1.7808854228943762,-1.4915595876712344,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
3756,517,114,17376.6,7.6,HW,,2,-1.1269846133471186,-1.556045322145041,-1.7365902042347197,-0.8318430718833157,-0.9092709587069829,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
